epoch,loss,val_loss
4,10.871785698867425,9.112446689605713
5,10.823915076837308,9.228065967559814
6,11.233233102938025,8.447537269592285
7,10.663053363707007,8.091927490234376
8,9.679820214248284,8.218229713439941
9,9.044186503712725,7.975520343780517
10,8.518166595552026,7.306796283721924
11,9.244004482176246,7.279108600616455
12,8.369098340011224,7.646412391662597
13,8.255639964778249,7.2963467216491695
14,8.233623718633885,7.237525978088379
15,8.357152580633397,7.244064350128173
16,8.098276082480826,7.453477668762207
17,8.237322174630513,7.064017963409424
18,7.658396823231767,6.892623405456543
19,7.376674319476616,6.759106693267822
20,7.360614413749881,6.926216411590576
21,7.800733175510313,6.743103427886963
22,7.645921060515613,6.463489303588867
23,7.477267407207954,6.700172367095948
24,7.372278420518084,6.417605876922607
25,7.076586653546589,6.431960983276367
26,7.256609270049305,6.459129886627197
27,7.038009534231047,6.2065760612487795
28,7.095145786099318,5.998141651153564
29,6.816610929442615,5.842075519561767
30,6.90150458638261,6.105256786346436
31,6.8959049922663995,6.042429237365723
32,6.487375519915325,5.583566455841065
33,6.721750443156172,5.731951084136963
34,6.531163815754216,5.73592586517334
35,6.371967576189739,5.580663700103759
36,6.542597456676204,5.505459136962891
37,6.151132257973275,5.415851268768311
38,6.06755753726494,5.37622220993042
39,6.045533203497166,5.287678394317627
40,6.152329670510641,5.323825931549072
41,6.100203842070044,5.296391658782959
42,6.04187537170038,5.209769630432129
43,6.075389241009224,5.331506805419922
44,5.9242110717587355,5.134397811889649
45,5.95149266312762,5.305753498077393
46,5.959149642106963,5.139426803588867
47,5.708308264104331,5.165071144104004
48,5.687860314438983,5.0997488403320315
49,5.646097846147491,4.87722843170166
50,5.85677773080221,4.9338369560241695
51,5.389427015258045,4.900982418060303
52,5.414591991610643,4.837998027801514
53,5.211470492293195,4.971071949005127
54,5.434033147300162,4.827191009521484
55,5.710402851569944,4.828056659698486
56,5.325893904523151,4.648898429870606
57,5.314441748363215,4.878042488098145
58,5.352482874800519,4.662139434814453
59,5.365208339691162,4.746951961517334
60,5.256097581909924,4.574501056671142
61,5.1529160080886465,4.729386024475097
62,5.24891724935392,4.559787750244141
63,5.0952876416648305,4.565116939544677
64,5.1274771760149696,4.737016048431396
65,5.183799166795684,4.410301723480225
66,5.19381559883676,4.885473289489746
67,4.947815339158221,4.600036659240723
68,4.99177274936583,4.411500053405762
69,5.064091705694431,4.337898635864258
70,5.271064816451654,4.4862096405029295
71,5.021173474846817,4.629395484924316
72,4.775467572561125,4.4062744140625
73,5.054398853022878,4.413495655059815
74,4.85346395446033,4.279775276184082
75,4.782501448654547,4.355805072784424
76,4.902571561859875,4.244929275512695
77,4.765011917672506,4.267815113067627
78,4.753363646530524,4.263874607086182
79,4.610985251170833,4.06492956161499
80,4.6817103362664945,4.032999410629272
81,4.5159317551589595,3.9998530292510988
82,4.409279074319979,3.973754396438599
83,4.306375954790814,3.9623895359039305
84,4.706826827584243,4.0014807224273685
85,4.628859920036502,3.978888921737671
86,4.463364473203334,3.931363096237183
87,4.572224365792623,3.957038345336914
88,4.453711707417558,3.932044334411621
89,4.342047871612921,3.9609389781951903
90,4.2931561283948945,3.9190118980407713
91,4.435555988404809,3.9269353771209716
92,4.2451011820537286,3.9256392765045165
93,4.495619766886642,3.8928692626953123
94,4.299142764254314,3.9119721031188965
95,4.321145380997076,3.889525270462036
96,4.401729129000408,3.9102401065826418
97,4.195594782945586,3.8936478900909424
98,4.378761140311637,3.8658122634887695
99,4.19419035446353,3.869589204788208
100,4.3523293751042065,3.862972822189331
101,4.2557600370267545,3.862453565597534
102,4.153997692247716,3.8659895420074464
103,4.2790329840125105,3.8628871631622315
104,4.693854606442335,3.8673722457885744
105,4.319497552732142,3.8762790966033935
106,4.31811893277052,3.878374710083008
107,4.354802582903607,3.8731674098968507
108,4.261695208200594,3.8721796798706056
109,4.428525154765059,3.8733056640625
110,4.436596952996603,3.875649137496948
111,4.457425150057165,3.869964017868042
112,4.363806105823052,3.8655646228790284
113,4.294824972385314,3.8682486248016357
114,4.351551746740574,3.866096410751343
115,4.516459444092542,3.867415885925293
116,4.283374658445033,3.8644393634796144
117,4.010150732645174,3.862431869506836
118,4.297139950496394,3.8622014236450197
119,4.223272165438024,3.856460075378418
120,4.392241684983416,3.8538127994537352
121,4.404608175231189,3.8514245128631592
122,4.459645900493715,3.856589422225952
123,4.239010252603671,3.8566096591949464
124,4.333514920676627,3.854856367111206
125,4.253082649882247,3.8611802577972414
126,4.419214342861641,3.86156774520874
127,4.393148122182707,3.869194145202637
128,4.086061284600235,3.8605520153045654
129,4.129986611808219,3.8544121742248536
130,4.543135289448063,3.8734035968780516
131,4.178507756023873,3.8650506687164308
132,4.464380134024271,3.857877702713013
133,4.296173633017191,3.8631278800964357
134,4.576892296860858,3.8641302394866943
135,4.263567789589486,3.8670982360839843
136,4.32582184396139,3.865740966796875
137,4.46789748959425,3.863160057067871
138,4.3908681590382646,3.8508180809020995
139,4.41843588061449,3.8538330078125
140,4.351743410854805,3.8569260883331298
141,4.307228662909531,3.8664603137969973
142,4.341582372711926,3.875587739944458
143,4.180958401284567,3.8637969970703123
144,4.256892069374643,3.862694673538208
145,4.243451993058367,3.85637788772583
146,4.217638118092607,3.851708326339722
147,4.059821549857535,3.8449579811096193
148,4.469576605354868,3.845966320037842
149,4.357475706426109,3.8417453289031984
150,4.20336679714482,3.84240909576416
151,4.274038821894948,3.837527666091919
152,4.196595908374321,3.8333371257781983
153,4.397343891422923,3.8321986198425293
154,4.418523967556837,3.839479513168335
155,4.3292685462207325,3.8424402141571044
156,4.351142646045219,3.849210624694824
157,4.262214087276924,3.847838125228882
158,4.419981440102182,3.8468920040130614
159,4.263667964935303,3.8407029819488527
160,4.367264977897086,3.8484898948669435
150,4.306831466860888,3.8160625648498536
151,4.2748824549884334,3.7495392036437987
152,4.345632621718616,3.695914611816406
153,3.9522712172531502,3.576674394607544
154,4.155506327094101,3.5222255897521975
155,4.074955179633164,3.5259862041473387
156,3.9597346678012757,3.5001164531707762
157,4.0165948937578895,3.547798194885254
158,3.901971493697748,3.527084264755249
159,3.8135280213704923,3.5425292587280275
160,3.9041358459286575,3.53745246887207
161,3.816592801489481,3.4074053382873535
162,3.839756574863341,3.491977834701538
163,3.904137560216392,3.4509250926971435
164,4.0847629221474255,3.4483005237579345
165,3.9694594406500094,3.4212472438812256
166,3.639399648294216,3.3844015407562256
167,3.7744573360536156,3.4270057678222656
168,3.708269364659379,3.4033289051055906
169,3.9473484225389432,3.3533065795898436
170,3.8776587904953375,3.3983558940887453
171,3.775404412571977,3.3576622200012207
172,3.7376558722519295,3.393016242980957
173,3.840019941329956,3.3092063426971436
174,3.831758094415432,3.326557340621948
175,4.134454630642402,3.32249680519104
176,3.790866326122749,3.385641641616821
177,3.7861513370420874,3.3009282207489012
178,3.6270745812392815,3.2899852657318114
179,3.6566124067073913,3.2626514625549317
180,3.663328866260808,3.2836327743530274
181,3.68556383760964,3.336473569869995
182,3.921751257268394,3.26475474357605
183,3.699276706649036,3.356904468536377
184,3.9259136851240948,3.3180607032775877
185,3.7689808659437225,3.338614778518677
186,3.66460556867646,3.254936695098877
187,3.59309117735886,3.283115587234497
188,3.625102654899039,3.2716022300720216
189,3.614124238781813,3.192793493270874
190,3.5613603487247376,3.251308012008667
191,3.683459911113832,3.218323154449463
192,3.8535298905721524,3.383144702911377
193,3.4356341234067593,3.2506482219696045
194,3.504522664372514,3.2552832889556886
195,3.477001763553154,3.1952835178375243
196,3.6124150532047925,3.16776798248291
197,3.6521940115021496,3.180411739349365
198,3.46792546016414,3.221658525466919
199,3.765424800500637,3.232152509689331
200,3.640525063072763,3.2329684829711915
201,3.5808657134451516,3.2880241298675537
202,3.666879899327348,3.209816884994507
203,3.383211855772065,3.2409893035888673
204,3.430503139263246,3.2545589542388917
205,3.695994337593637,3.1841866397857665
206,3.4259451121818727,3.177783908843994
207,3.5658197461104972,3.217608757019043
208,3.451659137446706,3.15394944190979
209,3.9245160347077905,3.1753610134124757
210,3.4476555091578787,3.1780682945251466
211,3.4243435882940525,3.2140598678588868
212,3.485048922096811,3.1810783100128175
213,3.406879818148729,3.111882610321045
214,3.52964072692685,3.1521574020385743
215,3.486874560612004,3.153005352020264
216,3.319702419420568,3.1385704612731935
217,3.4506447629230776,3.1329473209381105
218,3.5352048606407354,3.1649183082580565
219,3.4614845648044494,3.2529316329956055
220,3.259456306550561,3.1340662384033204
221,3.5567233422907387,3.0804340839385986
222,3.327789841628656,3.073680067062378
223,3.4169582715848597,3.1858129119873047
224,3.462560693229117,3.239371852874756
225,3.3510306009432163,3.132154874801636
226,3.337551668213635,3.0534629344940187
227,3.3643880855746384,3.1221384620666504
228,3.4749117676804704,3.0920444393157958
229,3.4961265494183795,3.208269729614258
230,3.4227485110120077,3.1595686435699464
231,3.192762185306084,3.066299877166748
232,3.5843987592836704,3.127861490249634
233,3.6293288347197743,3.1112895393371582
234,3.383431217147083,3.1360616207122805
235,3.5517523277096634,3.070711917877197
236,3.3235305030171465,3.0474885082244874
237,3.318018548081561,3.2241467380523683
238,3.1191309579988804,3.078246068954468
239,3.1599637438611285,3.050910835266113
240,3.3263521287499405,3.0598042964935304
241,3.197206462301859,3.0722838115692137
242,3.091078486093661,3.0775309085845945
243,3.290308290574609,3.0833850383758543
244,3.2088256754526276,3.119676237106323
245,3.168761323137981,3.1181030750274656
246,3.543504973155696,3.1283019733428956
247,2.9517075864280145,3.0407624435424805
248,3.3165768530310653,3.0868994903564455
249,3.4818005840952804,3.128739604949951
250,3.3135219236699545,3.0470198154449464
251,3.2508587976781333,3.0663325691223147
252,3.4769027012150464,3.03672643661499
253,3.093288222754874,3.0360348796844483
254,3.125574422464138,3.0885573482513426
255,3.2705541331593584,2.98268741607666
256,3.4459534761382313,3.034835166931152
257,3.3165993295064786,3.073032054901123
258,3.2833898067474365,3.102131824493408
259,3.3275927857654852,2.994885149002075
260,3.071426682355927,3.137973232269287
261,3.3504993950448383,3.0160427284240723
262,3.245667621566028,2.996076774597168
263,3.1311831648756816,3.0633321475982664
264,3.2117213505070383,2.9939005851745604
265,3.1433199801096103,3.1684644412994385
266,3.2662529957003708,3.0483296012878416
267,3.0927125698182643,3.0006634044647216
268,3.234297825650471,3.0320906162261965
269,3.17464428878412,3.0344818687438964
270,3.110855423531881,3.0162853240966796
271,3.3855379500040192,3.0672989463806153
272,3.162960272300534,2.995766448974609
273,3.2476583341272867,3.0445103931427
274,2.9887657107376473,2.9949862289428713
275,3.1604006557929805,3.0019463157653807
276,3.2394995398637727,3.0435885906219484
277,3.1632735031407053,3.0420854568481444
278,3.332911793778582,3.0953015232086183
279,3.083515804569896,3.013036584854126
280,3.1242957045392292,2.9266033363342285
281,3.1540874876627107,3.057047758102417
282,2.9362422978005758,2.9268726348876952
283,2.782854904779574,3.024924650192261
284,3.0829507944060537,3.0513812732696532
285,3.1083503955748024,2.909132261276245
286,3.1562612940625447,3.021582727432251
287,3.135212549349157,2.9977324867248534
288,3.098764759156762,3.0234556293487547
289,3.001991861622508,3.0231819343566895
290,3.1210184062399517,3.002659320831299
291,3.174391125469673,3.011122341156006
292,2.9641071715006015,3.023299188613892
293,3.134679724530476,2.9911222743988035
294,3.363482859076523,3.1193769359588623
295,3.4365500147749737,3.108806219100952
296,3.2070749515440404,2.9686948680877685
297,2.8501482649547296,3.0163180446624756
298,3.189865336767057,2.986845626831055
299,3.0231443730796257,3.0397117137908936
300,3.095079706936348,2.968179874420166
301,3.135249320472159,3.039166212081909
302,3.2108896232232813,2.946060857772827
303,3.0233850095330217,2.926191644668579
304,3.1649509720686004,2.9697882652282717
305,2.951953606489228,3.0019913578033446
306,3.0417408070913177,2.945592231750488
307,3.086365840493179,2.8966685962677
308,2.9501968418679585,2.971877346038818
309,3.023232655408906,2.982903995513916
310,3.086855988386201,3.0034012031555175
311,2.8632621148737467,3.079758338928223
312,3.0609154189505228,2.9554683113098146
313,3.228484529402198,3.0591064643859864
314,2.839840426096102,2.9990020561218262
315,3.224738351310172,3.0346705150604247
316,3.07116209472098,2.997336492538452
317,2.7628832235568908,2.977774391174316
318,2.9775455969135938,2.9865966415405274
319,3.0641174328036422,2.9490639209747314
320,3.0342004008409456,2.966759929656982
321,2.8047859226785055,3.0191429710388182
322,3.0305892839664366,3.0295330142974852
323,2.978643770915706,2.984080686569214
324,3.035712715474571,3.004593029022217
325,3.0148050936256965,3.010214385986328
326,3.00807445456342,2.9709058094024656
327,2.8538748845821473,3.0599099826812743
328,3.425971484765774,2.9833626556396484
329,3.0306317910915466,2.9769358825683594
330,3.1000219356722947,2.908844537734985
331,3.054500529824234,3.0187644577026367
332,2.9877400968132948,2.9347954177856446
333,2.9170694595429953,2.9634234714508056
334,2.8000197538515414,3.0380235290527344
335,3.1919227123260496,3.0177195835113526
336,2.8139712810516357,2.9739441776275637
337,3.001596814830129,2.967123498916626
338,2.9860034291337176,2.992672128677368
339,2.930602993616244,3.0136334133148193
340,2.989442283351247,3.0060290813446047
341,3.0931087505526658,2.947185335159302
342,3.1969805729098435,2.9551007843017576
343,2.7769918558074207,3.0997777080535887
344,2.9237121965827013,2.978933935165405
345,3.121710016669297,2.942422227859497
346,3.0447008074783697,2.997660207748413
347,2.767959401665664,2.937422208786011
348,2.851542839189855,3.0537599086761475
349,2.6180589617752448,3.0280496788024904
350,2.9626481044583204,3.0047937774658204
351,2.6860925267382365,3.0084794616699218
352,2.869604667803136,3.0155416202545164
353,2.992189279416712,2.9822011852264403
354,2.9395863521389844,3.0269665622711184
355,2.812346434011692,2.9219565486907957
356,2.8187961822602805,2.941598234176636
357,3.2060866344265824,2.951712532043457
358,2.970710482248446,2.9627249240875244
359,3.1394256033548493,2.921754913330078
360,2.6168053696795206,2.9561674213409423
361,2.9962528449733083,2.934903554916382
362,3.2288438378310786,3.1205801296234132
363,3.020619702920681,2.9636368465423586
364,2.803064671958365,2.9841093254089355
365,2.9128503136518527,2.961741123199463
366,2.8877400095869854,2.991874866485596
367,2.907953243720822,2.9310060596466063
368,2.9380990400546936,3.0331836223602293
369,2.7531229589043593,2.9917065143585204
370,2.7861520813732614,2.9963233852386475
371,2.745586547618959,3.025160312652588
372,2.912767307932784,2.956360034942627
373,2.8794386561323955,3.009451360702515
374,2.840889228262552,2.926935243606567
375,2.878018348972972,3.0843492412567137
376,3.0489906869283536,3.002055358886719
377,2.8296745498005937,2.9290979862213136
378,2.8635064014574376,2.9296908378601074
379,2.633929307286332,2.980774793624878
380,2.5497340400044513,2.959363374710083
381,2.916481035511668,2.940864238739014
382,3.0011763072595365,3.0249492263793947
383,2.94764269735755,3.0644997692108156
384,2.41535205608461,3.084135103225708
385,2.814678197953759,2.9635476016998292
386,2.688313264381595,2.9650529193878175
387,3.0028735079416413,3.076861705780029
388,2.716468336524033,3.007043046951294
389,2.7612275745810533,2.969180116653442
390,2.9627061785721196,3.0697764778137206
391,2.492137910098564,3.018578538894653
392,2.7027967697236597,3.039402360916138
393,2.975985953865982,3.0063818740844725
394,2.687513139771252,3.0334738540649413
395,2.9643505073175196,2.9182918453216553
396,2.774905937473948,3.000152015686035
397,2.933879221939459,2.960421838760376
398,3.0166868884388993,3.023427572250366
399,3.2160623317811545,2.963498201370239
400,2.766313084160409,3.0348626804351806
401,3.0066088595041416,2.9962787342071535
402,2.6898758446297992,2.983854684829712
403,2.8326723075494535,3.122453374862671
404,2.982299894239844,3.025094518661499
405,2.7433264441606475,3.060278768539429
406,3.0717426416350575,2.925813903808594
407,3.0682502723321683,2.927930860519409
408,2.7238400540700773,2.9587884521484376
409,2.9897158343617507,3.0397720909118653
410,2.6767742238393644,3.0137892818450926
411,2.695259339634965,2.9893425941467284
412,2.7778923639437045,2.975108585357666
413,2.6559979810947327,2.994516735076904
414,2.822105289087063,2.939247627258301
415,3.0317035768090226,3.0047871112823485
416,3.000984621047974,3.11130202293396
417,2.8575522969408733,3.004090805053711
418,2.6220424024070184,3.1181923294067384
419,2.9648657984849884,3.0038886737823485
420,2.879546835364365,2.976624174118042
421,2.627543527324025,2.9441475105285644
422,2.8408409327995487,3.027027826309204
423,2.701981209545601,3.08154878616333
424,2.749577160579402,3.1321295261383058
425,2.5332885672406453,3.0062635231018064
426,2.93576219372633,2.986757907867432
427,3.0794581064363804,3.0314039993286133
428,2.687421913844783,2.991567859649658
429,2.737978511903344,3.0584592151641847
430,2.7745962550000445,3.0933030223846436
431,2.799312882307099,3.0735021209716797
432,2.7417332311955893,3.023309659957886
433,2.877986222941701,3.005475082397461
434,2.8101732695974957,3.204702854156494
435,2.907771579230704,3.1127775955200194
436,2.7008818440321014,2.9881916141510008
437,2.886988470030994,3.046760292053223
438,2.9509668745645663,3.014919013977051
439,2.9049225237311385,3.005555076599121
440,3.146872114553684,3.0678398418426513
441,2.6464074658184518,3.022828378677368
442,2.7023256185578135,3.1368478679656984
443,2.7723378600143804,3.0805934619903566
444,2.3088027651717025,3.0418400955200195
445,2.883421310564367,3.0666610908508303
446,2.6529109431476128,2.9962657642364503
447,2.5496144515712085,3.0917774391174317
448,2.8080833388537894,2.9228741455078127
449,2.870593515256556,2.9573002529144286
450,2.839697805265101,2.9905816745758056
451,2.9287402373988454,3.161018934249878
452,2.914308121146225,3.0177642631530763
453,2.707194519042969,3.1416208744049072
454,2.7657666450593528,3.0818230056762697
455,2.4991132712945707,2.978596792221069
456,2.9620355164132466,2.956918258666992
457,2.793206068364585,2.9784045219421387
458,2.7118862093948737,3.0344883251190184
459,2.804748494450639,3.0071686553955077
460,3.144010297263541,3.0060696315765383
461,2.8149245890175423,3.072387247085571
462,2.6779993266594118,3.1089539432525637
463,2.7787637198843607,3.0791401290893554
464,2.7894098834293644,3.0421706295013426
465,2.481187816364009,3.1822511196136474
466,2.831700340131434,3.0484528827667234
467,2.777783656701809,3.1218549537658693
468,3.094851100735548,3.0352983570098875
469,2.738736980135848,3.0069628620147704
470,2.7307390922453347,3.0447732162475587
471,2.583656108670118,3.071100158691406
472,2.6317300377822503,3.099680633544922
473,2.8447504357593814,3.128634376525879
474,3.081489904915414,3.1104190063476564
475,2.5582292277638503,3.030619010925293
476,2.482570567945155,3.09600191116333
477,2.6715030844618632,3.088375415802002
478,2.612417760709437,2.989348497390747
479,2.687736200704807,3.139906921386719
480,2.7460254517997185,3.1505710601806642
481,2.2775745729120764,3.1242520332336428
482,2.6280164939601245,2.9853511238098145
483,2.687921836899548,3.0917062187194824
484,2.5000957698356814,3.096884365081787
485,2.6321867460157815,3.2146735858917235
486,2.9422577113640016,3.101783723831177
487,2.639708202641185,3.0391118907928467
488,2.499197485388779,3.1106166076660156
489,2.6473150032322583,2.975847854614258
490,2.682309148369766,2.970049333572388
491,2.631763284962352,3.0277617359161377
492,2.7144961124513207,3.0596791648864747
493,2.7612269285248545,3.1059782123565673
494,2.5881086047102766,3.0567327976226806
495,2.4559791762654375,3.102076416015625
496,2.352892989647098,3.0513282585144044
497,2.6739241251131385,2.9947268772125244
498,2.8047604432920132,3.075394325256348
499,2.821629949895347,3.0564559841156007
500,2.762505116113802,3.021109104156494
501,2.766146814532396,3.0187024211883546
502,2.5586596000485304,3.0795312690734864
503,2.482511513989146,3.1002979183197024
504,2.813205771329926,3.196497278213501
505,2.901172126211771,3.0500696754455565
506,2.643553901300198,3.0024227714538574
507,2.6983358976317615,3.106903076171875
508,2.5094900526651522,3.1568815231323244
509,2.5127414389354428,3.0697559356689452
510,2.5863834555556133,3.084613838195801
511,2.8875151023632144,3.148403205871582
512,2.7881422391751918,3.18176664352417
513,2.664417784388472,3.1623276042938233
514,2.6978299943412223,3.0738024044036867
515,2.7052323957768882,3.0197798442840575
516,2.9345532161433523,3.0207136917114257
517,2.696696136055923,3.041011028289795
518,2.8583676396346673,3.0782245922088625
519,2.6275059013831905,3.0921297740936278
520,2.5399600215074494,3.0300137901306154
521,2.7375804389395366,2.9683502292633057
522,2.464355347796184,3.0812239456176758
523,2.3726164736398836,3.0899772357940676
524,2.713826828468137,2.983742256164551
525,2.573695337481615,2.921049213409424
526,2.6054893551803215,3.0624966716766355
527,2.813682721300823,3.16089506149292
528,2.659206617169264,2.9835805702209472
529,2.850907123379591,3.273175745010376
530,2.5507416201800837,3.300929126739502
531,2.6468538743693655,3.1386193656921386
532,2.5892050638431456,3.1534897613525392
533,2.412091180173362,3.102564697265625
534,2.5034500389564327,3.08081862449646
535,2.5009501242056125,3.059906454086304
536,2.4699720429211127,3.104204797744751
537,2.6302125430688625,3.105571994781494
538,2.526083478695009,3.1777583312988282
539,2.8731343164676573,3.1642818450927734
540,2.5714105140872117,3.2401797866821287
541,2.653874461243792,3.0935336208343505
542,2.584041955412888,3.0921559524536133
543,2.693041521165429,3.147915105819702
544,2.7239361379204725,3.1761212730407715
545,2.8181672735912042,3.182378063201904
546,2.5979059591525937,3.1016562747955323
547,2.7895743416576853,3.0982518863677977
548,2.6859368859267816,3.1068492221832273
549,2.8375243373033476,3.116778697967529
550,2.6207949882600365,3.1115903949737547
551,2.6975849139981154,3.2095912647247316
552,2.5369671856484763,3.1348327445983886
553,2.527360876013593,3.1516679096221925
554,2.6257223338615603,3.0960189056396485
555,2.6552877565709556,3.2335480880737304
556,2.624785080188658,3.181861610412598
557,2.946274931837873,3.0671395587921144
558,2.348867239603182,3.2210740852355957
559,2.8112848107407733,3.2436204814910887
560,3.0076277162970566,2.9858777141571045
561,2.6809130750051358,3.11135196685791
562,2.7247273782404458,3.024220552444458
563,2.731764527064998,3.0530639839172364
564,2.5688551216590696,3.1901812744140625
565,2.862329567932501,3.0339032649993896
566,2.606335730668975,3.1831162643432616
567,2.478882005738049,3.156215114593506
568,2.717836048544907,3.138845386505127
569,2.651852319298721,3.166707534790039
570,2.8309442700409306,3.267838592529297
571,2.651092035014455,3.1254180526733397
572,2.483457739760236,3.2068982887268067
573,2.7908374140902263,3.1589730834960936
574,2.6919998878385965,3.1514361000061033
